323	2
324	1
324	1
325	1
326	1
326	10
326	11
326	5
326	7
326	9
327	3
328	1
329	10
329	9
329	9
329	9
329	9
329	9
329	9
329	9
330	1
330	1
331	1
332	1
332	1
332	1
332	1
332	1
332	1
332	2
332	2
333	18
333	18
333	18
333	18
333	18
333	18
333	20
333	20
334	2
335	1
335	3
336	1
336	2
336	3
337	1
337	1
337	1
337	2
337	2
337	3
338	1
339	1
340	1
341	1
342	1
342	1
342	1
342	3
342	8
343	1
344	1
345	1
346	1
346	1
346	3
347	1
347	1
347	1
348	5
349	2
350	3
351	2
351	3
351	4
351	4
351	5
351	6
351	8
352	1
353	1
354	1
355	1
356	1
357	1
357	1
357	1
357	1
357	1
357	1
357	1
357	1
358	1
359	1
360	5
361	5
362	1
362	1
363	1
363	1
363	1
363	2
364	2
365	2
366	1
367	1
368	1
369	1
370	1
371	1
371	1
372	1
372	3
373	1
373	1
374	2
375	3
376	1
377	1
377	1
378	2
379	1
379	1
380	2
381	1
382	1
383	1
384	2
384	2
385	1
386	2
386	2
386	3
386	7
386	9
387	114
387	150
387	167
387	22
387	29
387	31
387	33
387	418
388	1
389	2
390	1
391	1
392	2
393	1
394	2
395	2
396	1
397	1
398	1
399	1
400	1
401	2
402	1
402	2
403	1
404	2
405	1
406	1
407	1
408	1
409	1
409	1
409	1
409	2
409	2
409	2
409	4
409	7
410	5
411	1
411	1
411	1
411	2
411	2
411	2
411	3
411	4
412	2
413	1
414	1
415	1
416	1
417	1
418	1
419	1
420	1
421	12
421	2
421	2
421	2
421	22
421	28
421	3
421	6
422	1
423	2
424	1
424	1
424	10
424	10
424	2
424	2
424	2
424	6
425	1
426	14
426	3
426	3
426	4
426	5
426	6
426	7
426	8
427	1
427	1
427	2
428	1
428	1
429	1
430	1
431	3
432	3
432	8
433	1
434	2
435	1
435	1
435	1
435	1
435	10
435	14
435	17
435	4
436	4
437	15
437	18
437	18
437	25
437	4
437	45
437	7
437	83
438	1
439	1
439	20
440	1
441	2
442	2
443	1
444	1
445	1
445	1
445	1
445	1
445	1
445	1
445	1
445	1
446	1
447	1
447	1
447	1
447	1
447	1
447	1
447	1
447	2
448	1
449	1
450	1
451	15
451	18
451	29
452	1
452	1
453	2
453	2
453	4
454	1
455	1
456	1
456	10
456	12
456	14
456	22
456	35
456	4
456	5
457	1
458	12
458	18
458	23
458	3
458	9
459	1
460	2
461	1
462	1
462	1
463	1
464	2
465	1
466	1
467	1
468	1
468	2
469	1
469	1
470	2
470	2
471	1
472	1
473	1
473	3
474	1
475	1
476	1
476	2
477	1
477	10
477	2
478	1
478	1
479	3
480	1
481	1
482	1
483	1
484	2
485	1
486	5
487	1
487	2
487	2
487	27
487	3
487	35
487	9
488	3
489	1
490	1
491	1
492	1
492	2
492	4
492	8
493	1
494	1
494	2
495	1
495	1
495	3
496	2
497	2
498	1
499	1
500	2
501	1
502	1
503	1
504	1
504	1
504	1
504	1
505	2
505	3
506	1
506	1
507	1
508	4
509	2
510	101
510	122
510	183
510	28
510	32
510	41
510	69
510	8
511	1
512	1
513	1
514	12
515	3
516	2
517	5
518	1
518	4
518	6
519	5
520	1
520	1
521	2
522	1
522	1
523	1
523	2
524	1
525	1
526	1
527	1
528	2
529	2
529	3
530	1
531	6
532	1
533	1
534	1
535	1
535	31
535	58
536	2
537	1
538	1
539	1593
539	1807
539	208
539	324
539	332
539	376
539	756
539	993
540	4
541	7
542	3
542	4
543	1
544	1
545	1
545	2
546	1
547	1
547	1
547	2
548	1
549	1
550	1
550	1
550	1
551	1
551	1
552	3
553	1
554	1
555	1
556	1
556	2
556	2
557	1
558	2
559	1
559	1
559	1
559	4
559	6
560	1
560	1
560	1
560	1
560	2
560	3
560	4
560	6
561	1
562	1
563	1
563	1
564	1
565	1
566	1
567	1
568	1
569	1
569	1
570	52
571	1
572	1
573	1
574	1
575	1
576	7
577	2
578	1
579	1
580	1
581	1
582	1
582	1
582	5
583	1
584	1
585	2
586	1
587	1
588	1
589	2
590	12
590	15
590	25
590	29
590	4
590	61
590	9
590	9
591	1
592	1
593	1
594	1
594	1
594	14
594	4
594	5
594	8
595	1
595	2
595	4
596	2
596	2
597	1
597	2
598	1
599	2
600	1
601	1
602	1
603	1
604	2
605	1
606	1
607	1
608	1
609	1
609	1
610	1
611	1
611	1
612	1
613	2
614	2
615	1
616	1
616	4
617	1
618	1
619	1
620	1
621	1
622	1
623	9
624	2
625	2
626	1
626	1
626	2
626	5
627	107
627	114
627	37
627	39
627	42
627	47
627	81
627	88
628	10
629	1
630	1
631	1
631	1
631	2
632	5
632	5
632	5
632	5
632	5
632	6
632	6
632	9
633	2
633	2
633	21
633	4
633	4
633	45
633	5
633	6
634	4
635	1
636	2
636	2
636	2
636	2
636	3
636	3
636	4
636	6
637	1
638	1
639	1
640	1
640	11
640	2
640	2
640	3
641	1
642	13
643	1
644	1
645	3
646	1
647	1
648	1
649	1
650	1
651	1
652	1
653	4
654	1
655	1
655	1
656	1
656	2
656	3
657	1
657	1
657	2
657	3
657	6
658	1
658	5
659	2
660	1
661	1
662	1
662	1
662	2
662	2
662	4
662	5
662	6
662	9
663	1
663	10
663	3
664	1
665	10
665	3
665	4
665	5
665	7
666	1
666	1
666	1
666	1
666	1
666	2
666	2
666	3
667	1
667	1
667	1
667	2
667	2
667	2
667	5
667	6
668	1
669	1
670	1
670	2
671	1
671	2
671	2
672	1
672	1
672	1
673	9
674	1
675	1
675	2
676	2
676	5
677	2
678	1
679	1
680	2
680	3
681	1
682	3
682	3
682	3
682	3
682	3
682	3
682	3
682	3
683	1
683	1
683	1
683	1
684	1
684	1
684	4
685	1
685	1
685	1
685	1
685	1
685	1
685	1
685	2
686	1
687	1
687	3
687	4
688	1
689	1
689	2
690	1
691	2
692	1
693	1
693	3
694	1
695	5
696	1
697	2
698	1
699	2
700	1
700	2
700	2
700	3
700	4
700	5
700	5
700	5
701	1
701	1
701	1
701	2
702	1
702	1
703	1
703	1
703	4
704	3
704	5
705	1
706	2
707	1
707	2
708	1
709	1
709	2
710	1
711	1
711	2
712	1
713	2
713	3
713	4
714	6
715	1
715	1
716	1
717	2
718	23
719	1
720	3
721	1
722	1
723	11
724	49
725	1
726	1
727	5
728	2
729	1
730	1
731	2
732	1
733	1
734	1
735	2
736	1
737	1
738	1
738	2
739	1
740	1
741	6
742	13
742	13
742	13
742	13
742	13
742	13
742	13
742	15
743	2
743	2
744	1
745	1
746	1
747	4
748	1
749	2
750	1
751	1
752	249
752	26
752	279
752	28
752	33
752	35
752	371
752	85
753	1
753	2
754	1
755	1
756	1
757	1
757	11
757	2
758	2
759	2
760	6
761	1
762	1
763	1
763	1
763	1
764	1
764	1
764	1
765	1
766	1
766	4
767	1
767	4
768	1
769	1
769	2
769	3
770	1
771	2
772	1
772	1
772	1
772	1
772	1
772	2
772	2
772	3
773	1
773	1
774	2
775	1
776	1
777	4
778	1
779	1
780	1
781	12
781	2
782	1
782	13
782	2
783	1
784	1
784	1
785	89
786	192
787	62
788	1
789	1
790	1
791	2
792	1
793	1
794	3
795	2
796	4
797	2
797	4
798	1
798	1
798	1
798	2
799	1
800	1
800	17
800	2
800	3
801	1
802	1
802	10
802	13
802	4
803	2
804	1
805	4
806	2
806	2
806	32
806	6
806	7
806	8
806	8
807	1
808	2
809	1
810	1
811	1
811	1
811	1
811	2
812	1
812	1
812	1
812	2
813	1
813	1
813	5
814	1
814	3
815	1
815	1
816	1
816	1
816	1
816	1
816	1
816	1
816	1
816	1
817	1
818	1
819	1
820	1
820	1
821	1
822	1
822	1
822	1
822	1
823	2
823	2
824	1
824	1
824	2
824	3
824	3
824	5
824	7
825	1
825	2
826	1
826	1
827	2
828	1
829	1
829	1
830	1
830	1
831	1
832	2
833	11
834	12
835	1
835	11
835	2
835	5
836	1
837	27
838	13
839	1
840	1
841	2
842	3
843	1
844	2
845	1
845	4
845	9
846	2
846	28
846	4
847	1
848	1
849	1
849	1
849	2
850	1
851	1
852	2
853	1
854	1
854	2
855	1
855	1
855	1
855	2
855	3
856	1
856	1
857	1
858	1
859	1
860	2
861	227
861	268
861	35
861	409
861	42
861	440
861	47
861	47
862	1
863	4
864	11
865	2
865	2
865	2
865	2
865	2
865	2
865	2
865	2
866	1
867	2
868	1
869	2
870	1
871	1
871	3
872	1
872	2
873	1
873	1
874	1
875	1
876	16
876	2
876	3
877	2
878	1
878	1
879	1
879	2
879	3
879	4
880	1
880	1
880	1
880	1
880	1
880	1
880	1
880	1
881	3
881	5
881	5
882	2
882	29
882	4
882	6
883	1
883	1
883	3
884	1
884	2
885	1
885	2
885	3
886	2
887	1
888	1
888	3
889	1
889	2
890	1
891	2
892	1
893	1
893	1
894	1
895	1
896	1
897	2
898	1
899	1
899	1
900	1
901	5
902	2
902	2
903	1
904	3
904	6
905	1
906	1
906	1
906	3
907	1
908	1
908	1
909	1
910	2
911	2
912	1
913	2
913	4
914	1
914	2
915	1
916	1
916	1
917	2
918	1
919	1
919	1
920	1
921	1
921	1
922	1
922	1
922	1
922	1
922	1
922	1
922	1
922	2
923	1
923	1
923	1
924	1
924	2
925	2
926	13
926	22
926	8
926	8
926	8
926	8
926	9
926	9
927	1
928	1
929	1
929	7
930	1
930	14
930	2
931	3
931	4
932	1
932	1
932	3
932	7
933	1
934	1
934	2
935	1
935	2
935	3
936	1
937	1
938	1
939	1
940	1
940	1
940	1
941	1
942	1
943	6
944	14
945	8
946	1
947	1
948	2
949	2
950	5
951	1
951	6
952	1
952	2
953	1
954	1
955	1
955	1
956	1
957	1
958	1
959	1
960	1
961	1
962	233
962	249
962	371
962	49
962	53
962	61
962	73
962	98
963	1
964	2
965	1
965	2
965	2
966	1
967	1
968	2
968	2
969	1
970	2
970	3
971	2
971	2
972	1
973	1
974	4
975	1
976	1
976	1
976	1
976	1
976	2
976	4
976	4
976	8
977	1
978	1
978	1
979	1
979	3
980	1
981	1
982	1
982	3
983	3
984	2
984	4
985	1
986	1
987	2
988	14
988	5
989	1
989	3
990	1
990	1
990	2
991	1
991	1
991	6
992	1
992	1
992	2
993	1
993	1
994	1
994	2
995	1
995	1
995	2
995	6
996	1
996	1
997	1
997	20
997	3
997	4
997	7
998	1
998	1
999	1
1000	1
1001	2
1002	2
1003	10
1003	2
1003	3
1003	4
1004	1
1005	1
1006	2
1006	2
1006	2
1007	1
1007	3
1008	1
1009	1
1009	1
1009	4
1010	1
1011	1
1012	1
1012	1
1012	3
1013	1
1013	1
1013	2
1014	4
1015	1
1016	1
1016	2
1017	1
1018	2
1019	1
1020	1
1021	1
1022	1
1023	1
1024	1
1025	1
1026	1
1026	2
1027	1
1028	1
1029	1
1029	6
1030	1
1031	1
1032	1
1032	1
1032	1
1033	1
1034	2
1035	2
1035	2
1035	2
1035	2
1036	1
1037	2
1038	2
1039	12
1040	1
1041	1
1042	1
1042	89
1043	1
1044	1
1045	1
1046	1
1047	1
1048	1
1049	1
1050	2
1051	1
1052	2
1053	1
1054	1
1055	1
1056	1
1057	1
1058	1
1059	1
1059	1
1059	1
1059	1
1059	10
1059	3
1059	7
1059	8
1060	1
1061	1
1062	1
1063	3
1064	1
1064	1
1064	4
1064	8
1065	2
1066	1
1066	4
1067	1
1068	1
1069	1
1070	1
1071	2
1072	1
1073	4
1074	1
1075	1
1076	1
1076	2
1076	2
1076	3
1077	2
1078	3
1079	1
1080	1
1081	1
1081	2
1082	2
1082	2
1082	3
1082	3
1082	3
1082	4
1082	5
1082	6
1083	1
1084	4
1085	1
1086	1
1087	5
1088	2
1089	1
1089	1
1090	1
1091	1
1091	2
1092	2
1093	1
1093	1
1093	1
1093	18
1093	2
1093	2
1094	1
1095	1
1096	1
1097	1
1098	1
1099	2
1099	2
1099	5
1100	1
1100	4
1101	1
1101	1
1101	4
1102	1
1103	1
1104	1
1104	1
1105	1
1106	2
1107	2
1107	5
1108	1
1108	2
1109	1
1109	2
1110	1
1110	1
1111	1
1111	3
1111	3
1111	4
1112	13
1112	13
1112	16
1112	16
1112	17
1112	18
1112	47
1112	9
1113	1
1114	1
1115	1
1115	1
1115	1
1115	1
1115	1
1115	1
1115	1
1115	1
1116	1
1116	3
1117	1
1117	24
1118	1
1118	4
1119	1
1120	1
1120	2
1121	2
1122	1
1123	1
1123	11
1123	3
1124	1
1125	1
1126	2
1127	1
1128	2
1128	2
1128	2
1128	2
1128	2
1128	3
1128	4
1128	7
1129	1
1130	1
1131	1
1131	6
1132	1
1133	1
1133	2
1134	1
1134	1
1134	2
1134	5
1135	1
1136	2
1137	2
1138	1
1139	1
1140	1
1141	1
1142	12
1142	15
1142	17
1142	23
1142	24
1142	73
1142	8
1142	8
1143	1
1144	1
1145	3
1146	1
1147	3
1147	5
1148	1
1148	1
1149	1
1150	1
1151	2
1152	1
1152	1
1152	1
1153	1
1153	1
1153	1
1153	1
1153	2
1153	2
1153	3
1154	1
1155	1
1156	1
1157	1
1157	1
1157	6
1158	1
1159	1
1160	1
1160	1
1161	1
1161	3
1162	1
1162	1
1163	2
1164	4
1165	1
1165	1
1166	1
1166	1
1166	4
1167	1
1167	1
1167	2
1168	1
1168	1
1169	1
1169	2
1169	2
1170	4
1170	6
1171	1
1172	2
1173	1
1174	1
1175	1
1175	1
1175	1
1175	1
1175	2
1175	6
1176	1
1177	1
1178	1
1179	1
1180	5
1181	1
1182	1
1182	3
1182	6
1183	1
1184	1
1185	1
1186	1
1186	2
1187	1
1188	2
1189	3
1190	1
1191	1
1191	11
1191	5
1191	5
1191	5
1191	9
1192	2
1193	1
1194	1
1195	1
1196	1
1196	1
1196	1
1196	1
1196	2
1197	1
1198	1
1199	1
1200	1
1201	2
1201	3
1202	1
1203	1
1204	1
1205	1
1206	25
1207	2
1207	2
1208	1
1209	1
1210	5
1211	1
1212	1
1213	1
1214	2
1214	3
1215	1
1216	1
1216	1
1217	1
1218	1
1218	1
1218	1
1218	1
1218	2
1218	3
1219	1
1220	1
1220	3
1221	1
1221	1
1221	2
1221	3
1221	4
1221	6
1222	1
1223	2
1223	6
1224	1
1225	1
1225	1
1225	2
1226	1
1227	1
1228	1
1229	1
1230	1
1230	1
1230	5
1231	1
1232	1
1233	1
1234	1
1235	1
1236	1
1237	1
1238	6
1239	1
1239	1
1239	2
1239	4
1239	7
1240	5
1241	2
1241	2
1241	2
1241	2
1241	2
1241	5
1241	5
1241	7
1242	1
1243	1
1244	1
1245	2
1246	1
1246	2
1246	5
1247	2
1247	5
1248	2
1249	1
1249	3
1250	1
1251	1
1252	1
1252	2
1252	7
1253	1
1254	2
1255	2
1256	11
1257	1
1258	1
1259	3
1260	1
1260	1
1260	11
1260	2
1261	1
1262	1
1263	1
1264	1
1265	1
1266	1
1267	3
1268	3
1269	1
1270	1
1271	1
1271	1
1271	3
1271	3
1272	1
1273	1
1274	14
1274	47
1275	2
1276	1
1277	210
1277	260
1277	274
1277	280
1277	30
1277	43
1277	46
1277	52
1278	1
1278	1
1279	1
1280	1
1280	2
1281	1
1282	3
1283	1
1284	1
1284	4
1285	1
1285	11
1285	17
1285	3
1285	5
1285	9
1285	9
1286	1
1286	1
1286	5
1287	1
1288	1
1289	1
1289	2
1289	6
1289	7
1290	1
1291	1
1291	2
1291	3
1291	3
1291	4
1291	5
1292	1
1293	1
1293	1
1293	3
1294	2
1295	2
1295	2
1296	1
1296	1
1297	1
1298	1
1299	1
1300	2
1301	1
1302	13
1302	3
1302	3
1302	4
1302	42
1303	2
1304	7
1305	1
1306	1
1307	1
1307	2
1307	3
1307	9
1308	1
1308	12
1308	2
1308	68
1309	2
1309	3
1309	37
1310	1
1310	2
1310	2
1310	2
1310	20
1310	29
1311	2
1311	2
1311	21
1311	29
1311	4
1311	40
1311	5
1311	71
1312	1
1313	1
1314	1
1315	1
1315	25
1315	4
1315	8
1316	1
1316	1
1316	1
1316	14
1316	3
1316	4
1317	1
1317	1
1317	3
1318	1
1318	11
1318	2
1318	3
1318	3
1318	5
1318	5
1319	1
1320	1
1321	2
1322	1
1322	1
1323	8
1324	2
1324	6
1325	2
1326	1
1327	1
1328	120
1328	165
1328	17
1328	25
1328	25
1328	36
1328	38
1328	52
1329	1
1329	2
1330	1
1331	1
1332	1
1333	1
1334	1
1335	1
1336	1
1337	1
1338	10
1338	11
1338	12
1338	31
1338	35
1338	55
1338	6
1338	69
1339	1
1340	1
1340	1
1340	1
1341	1
1342	1
1343	1
1343	2
1343	2
1344	1
1344	2
1344	2
1344	5
1344	5
1344	51
1345	1
1345	1
1346	1
1347	1
1347	1
1347	10
1347	4
1347	4
1348	1
1348	1
1348	1
1348	11
1348	2
1348	2
1348	3
1348	8
1349	1
1349	2
1350	1
1350	1
1350	1
1350	4
1350	4
1351	3
1352	1
1353	4
1354	1
1354	1
1354	1
1354	1
1354	1
1354	3
1355	1
1356	1
1356	3
1357	1
1358	1
1359	1
1360	1
1360	1
1360	11
1360	3
1360	4
1360	5
1360	5
1360	8
1361	1
1361	1
1362	1
1363	2
1364	10
1364	14
1364	18
1364	2
1364	2
1364	20
1364	41
1365	7
1366	1
1367	1
1368	1
1369	1
1370	7
1371	1
1372	2
1373	1
1374	1
1375	1
1376	1
1376	28
1376	5
1376	7
1377	1
1377	22
1377	4
1378	1
1379	1
1379	1
1379	1
1379	2
1379	5
1379	7
1379	8
1380	1
1380	1
1380	1
1380	1
1380	18
1380	5
1381	1
1382	1
1382	1
1383	1
1384	2
1385	1
1385	1
1386	1
1387	1
1388	1
1389	2
1390	1
1390	1
1390	1
1390	3
1390	4
1390	5
1391	1
1391	2
1391	2
1392	2
1392	2
1392	3
1393	3
1393	4
1393	5
1394	1
1395	3
1395	5
1395	6
1395	6
1395	6
1395	7
1395	8
1395	8
1396	1
1397	1
1398	1
1399	1
1400	2
1401	1
1402	1
1403	1
1404	1
1404	1
1404	4
1405	1
1406	3
1407	11
1408	1
1408	1
1409	1
1410	1
1410	1
1411	1
1411	1
1411	5
1412	2
1413	1
1414	1
1414	1
1415	1
1415	1
1415	1
1415	15
1415	2
1415	3
1416	2
1417	1
1418	1
1419	1
1420	2
1421	1
1422	2
1423	2
1424	1
1425	1
1426	1
1427	1
1428	1
1429	1
1429	1
1429	11
1429	5
1430	1
1430	1
1430	2
1430	6
1430	7
1430	8
1431	1
1432	1
1433	1
1433	1
1434	1
1434	12
1434	2
1434	20
1434	23
1434	3
1434	5
1435	1
1436	1
1437	1
1438	1
1439	1
1440	1
1441	2
1442	15
1443	3
1444	1
1445	1
1445	17
1445	2
1445	5
1445	5
1445	6
1445	8
1446	1
1447	2
1448	1
1449	15
1449	2
1449	23
1449	3
1449	3
1449	4
1449	5
1449	66
1450	1
1451	1
1452	1
1453	1
1454	1
1455	1
1456	2
1457	3
1458	1
1459	3
1460	4
1461	1
1461	1
1461	19
1461	2
1461	3
1461	4
1461	44
1461	8
1462	1
1463	1
1464	4
1464	6
1465	1
1466	2
1467	2
1468	1
1469	1
1470	1
1470	2
1471	1
1472	1
1473	1
1473	1
1474	3
1475	1
1476	1
1477	1
1477	1
1477	1
1477	10
1477	30
1477	6
1478	10
1478	21
1478	24
1478	28
1479	1
1479	1
1479	2
1479	2
1480	7
1481	1
1481	1
1482	1
1483	1
1484	1
1484	2
1484	23
1484	9
1485	2
1486	1
1486	3
1487	1
1488	1
1488	1
1488	1
1488	1
1488	1
1488	1
1488	1
1488	1
1489	1
1489	1
1490	1
1491	1
1492	2
1493	1
1494	1
1494	2
1494	3
1494	3
1494	6
1495	1
1496	12
1496	3
1496	6
1496	9
1497	1
1497	2
1497	2
1497	5
1497	8
1498	1
1498	13
1498	3
1499	4
1499	4
1500	1
1501	1
1502	1
1503	1
1504	1
1505	1
1506	10
1507	8
1508	1
1508	1
1508	28
1508	3
1508	7
1509	4
1510	1
1511	1
1512	1
1512	1
1512	5
1512	6
1513	1
1513	2
1514	2
1514	2
1514	2
1515	1
1516	2
1517	1
1518	1
1519	1
1519	2
1519	2
1519	3
1519	4
1519	53
1519	8
1520	2
1521	5
1522	2
1523	1
1523	1
1523	1
1524	1
1524	1
1524	7
1525	3
1525	3
1526	3
1527	1
1527	1
1527	1
1528	2
1528	2
1528	2
1528	2
1529	1
1530	1
1531	1
1532	1
1532	1
1533	1
1534	1
1535	1
1536	5
1537	7
1538	1
1538	3
1539	1
1539	5
1540	1
1541	1
1542	1
1543	1
1544	1
1545	1
1545	2
1545	4
1546	19
1546	3
1547	1
1548	4
1549	1
1549	19
1549	2
1550	1
1550	2
1551	1
1552	1
1552	1
1552	2
1552	5
1553	2
1553	81
1554	1
1555	1
1556	2
1557	1
1558	1
1559	1
1560	3
1561	1
1562	1
1562	2
1562	2
1563	1
1564	1
1565	1
1566	1
1566	1
1566	2
1566	5
1566	9
1567	1
1568	1
1569	1
1570	2
1571	1
1572	1
1572	5
1573	1
1573	13
1574	1
1575	1
1576	1
1576	1
1576	1
1577	1
1578	1
1579	1
1580	1
1581	1
1582	1
1583	1
1584	1
1584	2
1584	2
1584	3
1585	1
1586	1
1587	1
1587	50
1588	1
1589	1
1590	1
1591	1
1592	1
1593	1
1594	1
1595	1
1596	2
1597	1
1598	1
1599	2
1600	1
1601	1
1602	1
1603	1
1604	1
1605	1
1605	1
1605	3
1606	1
1607	1
1608	1
1609	1
1610	1
1610	2
1611	1
1611	1
1611	1
1612	2
1613	1
1614	19
1614	2
1614	22
1614	5
1614	8
1615	1
1615	1
1615	2
1615	2
1616	1
1617	2
1618	2
1619	1
1620	1
1621	1
1622	1
1622	4
1623	1
1623	1
1623	16
1624	1
1624	1
1624	12
1624	14
1624	29
1624	52
1625	1
1626	1
1627	1
1628	5
1629	1
1630	1
1630	3
1631	4
1632	1
1633	1
1633	1
1633	2
1634	1
1634	2
1635	2
1635	2
1636	1
1637	1
1637	1
1638	1
1639	1
1639	1
1640	1
1640	3
1641	1
1641	5
1642	1
1642	1
1643	1
1643	1
1643	2
1643	3
1644	1
1645	1
1646	1
1647	1
1647	14
1647	2
1647	7
1647	72
1647	8
1648	3
1649	1
1649	1
1649	2
1649	6
1649	7
1650	1
1651	1
1652	3
1653	1
1654	1
1655	3
1655	6
1656	1
1656	1
1657	1
1657	1
1657	2
1658	1
1658	1
1659	3
1659	3
1659	6
1660	1
1660	3
1660	3
1660	6
1661	1
1661	1
1661	2
1662	1
1663	1
1663	1
1663	1
1664	1
1664	5
1665	1
1666	1
1667	1
1668	1
1669	1
1670	1
1670	1
1670	1
1670	8
1671	10
1671	12
1671	15
1671	26
1671	27
1671	6
1671	7
1671	8
1672	2
1673	1
1674	1
1674	1
1675	1
1675	2
1676	1
1676	2
